rec.hdr.run,rec.hdr.subrun,rec.hdr.evt,rec.slc.reco.pfp.id,rec.slc.reco.pfp.shw.bestplane,rec.slc.reco.pfp.shw.bestplane_dEdx,rec.slc.reco.pfp.shw.bestplane_energy,rec.slc.reco.pfp.shw.conversion_gap,rec.slc.reco.pfp.shw.cosmicDist,rec.slc.reco.pfp.shw.density,rec.slc.reco.pfp.shw.dir.x,rec.slc.reco.pfp.shw.dir.y,rec.slc.reco.pfp.shw.dir.z,rec.slc.reco.pfp.shw.end.x,rec.slc.reco.pfp.shw.end.y,rec.slc.reco.pfp.shw.end.z,rec.slc.reco.pfp.shw.len,rec.slc.reco.pfp.shw.open_angle,rec.slc.reco.pfp.shw.plane.0.dEdx,rec.slc.reco.pfp.shw.plane.0.energy,rec.slc.reco.pfp.shw.plane.0.nHits,rec.slc.reco.pfp.shw.plane.0.wirePitch,rec.slc.reco.pfp.shw.plane.1.dEdx,rec.slc.reco.pfp.shw.plane.1.energy,rec.slc.reco.pfp.shw.plane.1.nHits,rec.slc.reco.pfp.shw.plane.1.wirePitch,rec.slc.reco.pfp.shw.plane.2.dEdx,rec.slc.reco.pfp.shw.plane.2.energy,rec.slc.reco.pfp.shw.plane.2.nHits,rec.slc.reco.pfp.shw.plane.2.wirePitch,rec.slc.reco.pfp.shw.razzle.bestScore,rec.slc.reco.pfp.shw.razzle.electronScore,rec.slc.reco.pfp.shw.razzle.otherScore,rec.slc.reco.pfp.shw.razzle.pdg,rec.slc.reco.pfp.shw.razzle.photonScore,rec.slc.reco.pfp.shw.selVars.densityGradient,rec.slc.reco.pfp.shw.selVars.densityGradientPower,rec.slc.reco.pfp.shw.selVars.trackLength,rec.slc.reco.pfp.shw.selVars.trackWidth,rec.slc.reco.pfp.shw.start.x,rec.slc.reco.pfp.shw.start.y,rec.slc.reco.pfp.shw.start.z,rec.slc.reco.pfp.shw.truth.bestmatch.G4ID,rec.slc.reco.pfp.shw.truth.bestmatch.energy,rec.slc.reco.pfp.shw.truth.bestmatch.energy_completeness,rec.slc.reco.pfp.shw.truth.bestmatch.energy_purity,rec.slc.reco.pfp.shw.truth.bestmatch.hit_completeness,rec.slc.reco.pfp.shw.truth.bestmatch.hit_purity,rec.slc.reco.pfp.shw.truth.eff,rec.slc.reco.pfp.shw.truth.eff_cryo,rec.slc.reco.pfp.shw.truth.nmatches,rec.slc.reco.pfp.shw.truth.p.G4ID,rec.slc.reco.pfp.shw.truth.p.cont_tpc,rec.slc.reco.pfp.shw.truth.p.contained,rec.slc.reco.pfp.shw.truth.p.crosses_tpc,rec.slc.reco.pfp.shw.truth.p.cryostat,rec.slc.reco.pfp.shw.truth.p.end.x,rec.slc.reco.pfp.shw.truth.p.end.y,rec.slc.reco.pfp.shw.truth.p.end.z,rec.slc.reco.pfp.shw.truth.p.endE,rec.slc.reco.pfp.shw.truth.p.endT,rec.slc.reco.pfp.shw.truth.p.end_process,rec.slc.reco.pfp.shw.truth.p.endp.x,rec.slc.reco.pfp.shw.truth.p.endp.y,rec.slc.reco.pfp.shw.truth.p.endp.z,rec.slc.reco.pfp.shw.truth.p.gen.x,rec.slc.reco.pfp.shw.truth.p.gen.y,rec.slc.reco.pfp.shw.truth.p.gen.z,rec.slc.reco.pfp.shw.truth.p.genE,rec.slc.reco.pfp.shw.truth.p.genT,rec.slc.reco.pfp.shw.truth.p.generator,rec.slc.reco.pfp.shw.truth.p.genp.x,rec.slc.reco.pfp.shw.truth.p.genp.y,rec.slc.reco.pfp.shw.truth.p.genp.z,rec.slc.reco.pfp.shw.truth.p.gstatus,rec.slc.reco.pfp.shw.truth.p.interaction_id,rec.slc.reco.pfp.shw.truth.p.length,rec.slc.reco.pfp.shw.truth.p.parent,rec.slc.reco.pfp.shw.truth.p.pdg,rec.slc.reco.pfp.shw.truth.p.plane.0.0.nhit,rec.slc.reco.pfp.shw.truth.p.plane.0.0.visE,rec.slc.reco.pfp.shw.truth.p.plane.0.1.nhit,rec.slc.reco.pfp.shw.truth.p.plane.0.1.visE,rec.slc.reco.pfp.shw.truth.p.plane.0.2.nhit,rec.slc.reco.pfp.shw.truth.p.plane.0.2.visE,rec.slc.reco.pfp.shw.truth.p.plane.1.0.nhit,rec.slc.reco.pfp.shw.truth.p.plane.1.0.visE,rec.slc.reco.pfp.shw.truth.p.plane.1.1.nhit,rec.slc.reco.pfp.shw.truth.p.plane.1.1.visE,rec.slc.reco.pfp.shw.truth.p.plane.1.2.nhit,rec.slc.reco.pfp.shw.truth.p.plane.1.2.visE,rec.slc.reco.pfp.shw.truth.p.start.x,rec.slc.reco.pfp.shw.truth.p.start.y,rec.slc.reco.pfp.shw.truth.p.start.z,rec.slc.reco.pfp.shw.truth.p.startE,rec.slc.reco.pfp.shw.truth.p.startT,rec.slc.reco.pfp.shw.truth.p.start_process,rec.slc.reco.pfp.shw.truth.p.startp.x,rec.slc.reco.pfp.shw.truth.p.startp.y,rec.slc.reco.pfp.shw.truth.p.startp.z,rec.slc.reco.pfp.shw.truth.p.wallin,rec.slc.reco.pfp.shw.truth.p.wallout,rec.slc.reco.pfp.shw.truth.pur,rec.slc.reco.pfp.shw.truth.visEintrk,rec.slc.reco.pfp.slcID,rec.slc.reco.pfp.t0,rec.slc.reco.pfp.trackScore,rec.slc.reco.pfp.trk.bestplane,rec.slc.reco.pfp.trk.chi2pid.0.chi2_kaon,rec.slc.reco.pfp.trk.chi2pid.0.chi2_muon,rec.slc.reco.pfp.trk.chi2pid.0.chi2_pion,rec.slc.reco.pfp.trk.chi2pid.0.chi2_proton,rec.slc.reco.pfp.trk.chi2pid.0.pdg,rec.slc.reco.pfp.trk.chi2pid.0.pid_ndof,rec.slc.reco.pfp.trk.chi2pid.0.pida,rec.slc.reco.pfp.trk.chi2pid.1.chi2_kaon,rec.slc.reco.pfp.trk.chi2pid.1.chi2_muon,rec.slc.reco.pfp.trk.chi2pid.1.chi2_pion,rec.slc.reco.pfp.trk.chi2pid.1.chi2_proton,rec.slc.reco.pfp.trk.chi2pid.1.pdg,rec.slc.reco.pfp.trk.chi2pid.1.pid_ndof,rec.slc.reco.pfp.trk.chi2pid.1.pida,rec.slc.reco.pfp.trk.chi2pid.2.chi2_kaon,rec.slc.reco.pfp.trk.chi2pid.2.chi2_muon,rec.slc.reco.pfp.trk.chi2pid.2.chi2_pion,rec.slc.reco.pfp.trk.chi2pid.2.chi2_proton,rec.slc.reco.pfp.trk.chi2pid.2.pdg,rec.slc.reco.pfp.trk.chi2pid.2.pid_ndof,rec.slc.reco.pfp.trk.chi2pid.2.pida,rec.slc.reco.pfp.trk.costh,rec.slc.reco.pfp.trk.crthit.distance,rec.slc.reco.pfp.trk.crthit.hit.pe,rec.slc.reco.pfp.trk.crthit.hit.plane,rec.slc.reco.pfp.trk.crthit.hit.position.x,rec.slc.reco.pfp.trk.crthit.hit.position.y,rec.slc.reco.pfp.trk.crthit.hit.position.z,rec.slc.reco.pfp.trk.crthit.hit.position_err.x,rec.slc.reco.pfp.trk.crthit.hit.position_err.y,rec.slc.reco.pfp.trk.crthit.hit.position_err.z,rec.slc.reco.pfp.trk.crthit.hit.t0,rec.slc.reco.pfp.trk.crthit.hit.t1,rec.slc.reco.pfp.trk.crthit.hit.time,rec.slc.reco.pfp.trk.crttrack.angle,rec.slc.reco.pfp.trk.crttrack.time,rec.slc.reco.pfp.trk.dazzle.bestScore,rec.slc.reco.pfp.trk.dazzle.muonScore,rec.slc.reco.pfp.trk.dazzle.otherScore,rec.slc.reco.pfp.trk.dazzle.pdg,rec.slc.reco.pfp.trk.dazzle.pionScore,rec.slc.reco.pfp.trk.dazzle.protonScore,rec.slc.reco.pfp.trk.dir.x,rec.slc.reco.pfp.trk.dir.y,rec.slc.reco.pfp.trk.dir.z,rec.slc.reco.pfp.trk.dir_end.x,rec.slc.reco.pfp.trk.dir_end.y,rec.slc.reco.pfp.trk.dir_end.z,rec.slc.reco.pfp.trk.end.x,rec.slc.reco.pfp.trk.end.y,rec.slc.reco.pfp.trk.end.z,rec.slc.reco.pfp.trk.len,rec.slc.reco.pfp.trk.mcsP.bwdP_err_kaon,rec.slc.reco.pfp.trk.mcsP.bwdP_err_muon,rec.slc.reco.pfp.trk.mcsP.bwdP_err_pion,rec.slc.reco.pfp.trk.mcsP.bwdP_err_proton,rec.slc.reco.pfp.trk.mcsP.bwdP_kaon,rec.slc.reco.pfp.trk.mcsP.bwdP_muon,rec.slc.reco.pfp.trk.mcsP.bwdP_pion,rec.slc.reco.pfp.trk.mcsP.bwdP_proton,rec.slc.reco.pfp.trk.mcsP.fwdP_err_kaon,rec.slc.reco.pfp.trk.mcsP.fwdP_err_muon,rec.slc.reco.pfp.trk.mcsP.fwdP_err_pion,rec.slc.reco.pfp.trk.mcsP.fwdP_err_proton,rec.slc.reco.pfp.trk.mcsP.fwdP_kaon,rec.slc.reco.pfp.trk.mcsP.fwdP_muon,rec.slc.reco.pfp.trk.mcsP.fwdP_pion,rec.slc.reco.pfp.trk.mcsP.fwdP_proton,rec.slc.reco.pfp.trk.mcsP.is_bwd_kaon,rec.slc.reco.pfp.trk.mcsP.is_bwd_muon,rec.slc.reco.pfp.trk.mcsP.is_bwd_pion,rec.slc.reco.pfp.trk.mcsP.is_bwd_proton,rec.slc.reco.pfp.trk.npts,rec.slc.reco.pfp.trk.phi,rec.slc.reco.pfp.trk.producer,rec.slc.reco.pfp.trk.rangeP.p_muon,rec.slc.reco.pfp.trk.rangeP.p_pion,rec.slc.reco.pfp.trk.rangeP.p_proton,rec.slc.reco.pfp.trk.scatterClosestApproach.max,rec.slc.reco.pfp.trk.scatterClosestApproach.mean,rec.slc.reco.pfp.trk.scatterClosestApproach.stdDev,rec.slc.reco.pfp.trk.start.x,rec.slc.reco.pfp.trk.start.y,rec.slc.reco.pfp.trk.start.z,rec.slc.reco.pfp.trk.stoppingChi2Fit.expChi2,rec.slc.reco.pfp.trk.stoppingChi2Fit.pol0Chi2,rec.slc.reco.pfp.trk.stoppingChi2Fit.pol0Fit,rec.slc.reco.pfp.trk.truth.bestmatch.G4ID,rec.slc.reco.pfp.trk.truth.bestmatch.energy,rec.slc.reco.pfp.trk.truth.bestmatch.energy_completeness,rec.slc.reco.pfp.trk.truth.bestmatch.energy_purity,rec.slc.reco.pfp.trk.truth.bestmatch.hit_completeness,rec.slc.reco.pfp.trk.truth.bestmatch.hit_purity,rec.slc.reco.pfp.trk.truth.eff,rec.slc.reco.pfp.trk.truth.eff_cryo,rec.slc.reco.pfp.trk.truth.nmatches,rec.slc.reco.pfp.trk.truth.p.G4ID,rec.slc.reco.pfp.trk.truth.p.cont_tpc,rec.slc.reco.pfp.trk.truth.p.contained,rec.slc.reco.pfp.trk.truth.p.crosses_tpc,rec.slc.reco.pfp.trk.truth.p.cryostat,rec.slc.reco.pfp.trk.truth.p.end.x,rec.slc.reco.pfp.trk.truth.p.end.y,rec.slc.reco.pfp.trk.truth.p.end.z,rec.slc.reco.pfp.trk.truth.p.endE,rec.slc.reco.pfp.trk.truth.p.endT,rec.slc.reco.pfp.trk.truth.p.end_process,rec.slc.reco.pfp.trk.truth.p.endp.x,rec.slc.reco.pfp.trk.truth.p.endp.y,rec.slc.reco.pfp.trk.truth.p.endp.z,rec.slc.reco.pfp.trk.truth.p.gen.x,rec.slc.reco.pfp.trk.truth.p.gen.y,rec.slc.reco.pfp.trk.truth.p.gen.z,rec.slc.reco.pfp.trk.truth.p.genE,rec.slc.reco.pfp.trk.truth.p.genT,rec.slc.reco.pfp.trk.truth.p.generator,rec.slc.reco.pfp.trk.truth.p.genp.x,rec.slc.reco.pfp.trk.truth.p.genp.y,rec.slc.reco.pfp.trk.truth.p.genp.z,rec.slc.reco.pfp.trk.truth.p.gstatus,rec.slc.reco.pfp.trk.truth.p.interaction_id,rec.slc.reco.pfp.trk.truth.p.length,rec.slc.reco.pfp.trk.truth.p.parent,rec.slc.reco.pfp.trk.truth.p.pdg,rec.slc.reco.pfp.trk.truth.p.plane.0.0.nhit,rec.slc.reco.pfp.trk.truth.p.plane.0.0.visE,rec.slc.reco.pfp.trk.truth.p.plane.0.1.nhit,rec.slc.reco.pfp.trk.truth.p.plane.0.1.visE,rec.slc.reco.pfp.trk.truth.p.plane.0.2.nhit,rec.slc.reco.pfp.trk.truth.p.plane.0.2.visE,rec.slc.reco.pfp.trk.truth.p.plane.1.0.nhit,rec.slc.reco.pfp.trk.truth.p.plane.1.0.visE,rec.slc.reco.pfp.trk.truth.p.plane.1.1.nhit,rec.slc.reco.pfp.trk.truth.p.plane.1.1.visE,rec.slc.reco.pfp.trk.truth.p.plane.1.2.nhit,rec.slc.reco.pfp.trk.truth.p.plane.1.2.visE,rec.slc.reco.pfp.trk.truth.p.start.x,rec.slc.reco.pfp.trk.truth.p.start.y,rec.slc.reco.pfp.trk.truth.p.start.z,rec.slc.reco.pfp.trk.truth.p.startE,rec.slc.reco.pfp.trk.truth.p.startT,rec.slc.reco.pfp.trk.truth.p.start_process,rec.slc.reco.pfp.trk.truth.p.startp.x,rec.slc.reco.pfp.trk.truth.p.startp.y,rec.slc.reco.pfp.trk.truth.p.startp.z,rec.slc.reco.pfp.trk.truth.p.wallin,rec.slc.reco.pfp.trk.truth.p.wallout,rec.slc.reco.pfp.trk.truth.pur,rec.slc.reco.pfp.trk.truth.visEintrk
1,44,5,1,-5,-5.0,-5.0,-5.0,-5.0,-5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-5.0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,0,-9999.0,-5.0,-5.0,-5.0,-5,-5.0,-5.0,-5.0,-5.0,-5.0,-9999.0,-9999.0,-9999.0,-2147483648,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-2147483648,0,0,0,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-1,-2147483648,-9999.0,4294967295,-2147483648,0,-9999.0,0,-9999.0,0,-9999.0,0,-9999.0,0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63,-9999.0,-9999.0,-9999.0,0,0,-9999.0,-9999.0,1,-9999.0,-5.0,0,-9999.0,-9999.0,-9999.0,-9999.0,-999,-99,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999,-99,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-999,-99,-9999.0,-9999.0,-9999.0,-9999.0,-2147483648,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-5.0,-5.0,-5.0,-5,-5.0,-5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,0,65535,-9999.0,4294967295,-9999.0,-9999.0,-9999.0,-5.0,-5.0,-5.0,-9999.0,-9999.0,-9999.0,-5.0,-5.0,-5.0,-2147483648,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-2147483648,0,0,0,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-1,-2147483648,-9999.0,4294967295,-2147483648,0,-9999.0,0,-9999.0,0,-9999.0,0,-9999.0,0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63,-9999.0,-9999.0,-9999.0,0,0,-9999.0,-9999.0
1,44,5,0,0,1.6666366,0.017906254,0.0,-5.0,0.88085973,-0.17401211,-0.021164902,0.9845161,1.5047593,61.85389,21.345718,20.328156,0.07414005,1.6666366,0.017906254,19,0.63300663,2.2010171,0.017547546,13,0.58755857,1.758392,0.009209912,11,0.30471823,-5.0,-5.0,-5.0,-5,-5.0,-999.0,-999.0,4.1235557,1.1018794,5.0421047,62.284134,1.3323206,2,0.040797517,1.0,1.0,1.0,1.0,0.8646068,0.86460674,1,2,1,1,0,0,6.0411553,62.430023,5.775135,0.0005109989,0.36723056,52,-0.0,0.0,0.0,5.0421047,62.284134,1.3323206,0.0191,0.36703733,0,0.002699874,0.0035769865,0.018559761,-1,0,4.9781127,0,11,20,0.018569939,13,0.018569924,11,0.010046346,0,0.0,0,0.0,0,0.0,5.0421047,62.284134,1.3323206,0.0191,0.36703733,0,0.002699874,0.0035769865,0.018559761,0,0,1.0,0.040797517,1,-9999.0,-5.0,0,87.349525,13.3299465,18.796886,180.82544,-999,14,6.384915,63.28555,10.540767,13.255582,217.86005,-999,10,7.8538246,92.687935,32.841187,33.696033,231.58891,-999,8,3.7677958,0.99264866,-9999.0,-9999.0,-2147483648,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.9420025,0.0014964921,0.9420025,0,0.011577401,0.04492361,0.121020325,0.0016441346,0.99264866,-0.20197324,0.60289705,0.7718303,2.2091932,62.850044,21.784536,21.439856,0.05,0.02,0.04,0.02,0.18,0.09,0.14,0.09,0.05,0.02,0.04,0.02,0.18,0.09,0.14,0.09,0,0,0,0,43,0.013584772,0,0.15073444,0.17744562,0.60945916,1.6255509,0.9052456,0.47936472,4.9427967,62.352615,1.3641021,-5.0,-5.0,-5.0,2,0.040797506,0.9999997,1.0,1.0,1.0,0.86460656,0.8646065,1,2,1,1,0,0,6.0411553,62.430023,5.775135,0.0005109989,0.36723056,52,-0.0,0.0,0.0,5.0421047,62.284134,1.3323206,0.0191,0.36703733,0,0.002699874,0.0035769865,0.018559761,-1,0,4.9781127,0,11,20,0.018569939,13,0.018569924,11,0.010046346,0,0.0,0,0.0,0,0.0,5.0421047,62.284134,1.3323206,0.0191,0.36703733,0,0.002699874,0.0035769865,0.018559761,0,0,1.0,0.040797506
