,,,parent_is_primary,slcID,trackScore,parent,id,t0,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,trk,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,shw,nshw,ntrk,true_nshw,true_ntrk,shw,trk,trk,shw,shw,shw,shw,shw,shw,trk,trk,trk,trk,trk,trk,shw,shw,trk,trk,shw,shw,trk,trk,shw,shw,shw,shw,shw,shw,shw,trk,trk,trk,trk,trk,trk,trk,shw,shw,shw,shw,shw,shw,shw,trk,trk,trk,trk,trk,trk,trk
1,12,3,1,1,0.33075482,1,0,,0,-51.321774,83.50959,338.80994,-53.188896,98.83579,453.4623,-0.003261548,0.0008392287,0.9999944,209.70068,0.5793995,0.51,0.6184955,0.95,2,,,,36.23169,507.10004,182.938,57.427864,,,0.85696757,0.09031418,0.85696757,0.0,0.048131246,0.0045870007,0,52,11,0.38429376,-51.370625,83.75022,338.83838,-45.62193,85.64992,384.19098,-0.0012890712,-0.009275257,0.38417932,47.411373,2,1,0.38429376,0,2.0,1.9879581,0.3614651,0.143803,4.3627334,0.029118255,0.055916574,0.99801075,-48.85459,88.2909,421.4881,82.8529,0.1357783,2.2128625,0.35916185,240,0.5480147,1.9551699,0.36152902,240,0.6658082,1.9879581,0.3614651,377,0.30059797,0.6209904,0.6209904,0.2703938,11.0,0.10861579,-51.267124,83.65805,338.80002,0,52,11,0.38429376,-51.370625,83.75022,338.83838,-45.62193,85.64992,384.19098,-0.0012890712,-0.009275257,0.38417932,47.411373,2,1,0.38429376,0,1,0,1,0,True,True,0.5889545679092407,0.0020048164296895266,0.007377818692475557,0.9999707937240601,0.0019956817850470543,0.007385921664535999,0.9999707341194153,0.0019999954383820295,0.007364720106124878,0.9999709129333496,0.0019956817850470543,0.007385921664535999,0.9999707341194153,0.05563979959209957,0.0319753929356838,0.008374394211390067,0.0319753929356838,0.001119019054568198,0.000392911842029549,4.130366560791267e-05,0.000392911842029549,1.8480155975651196,-0.059404213,-0.0020147772,-0.001100543,-0.000113212074,0.7400818092842524,0.00040761035,-0.8948780332133476,0.5325634236359128,-0.0009509523,-0.0028731995,-8.394085e-05,-0.738098786518916,0.0007006374,0.0007261072125386489,-0.022828668,0.103500366,-0.092170715,-0.038360596,0.023664406656415768,0.143803,-0.00035160817642163636,0.2046608030796051,0.048851013,-0.2406311,-0.028442383,-0.023600998724293734,0.24718155
1,12,4,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,4,1,1,0.47350952,1,0,,0,150.88394,115.95252,121.86145,156.68788,102.93751,178.32874,0.055404536,-0.05205524,0.9971062,66.99224,0.26598683,0.19,0.30093196,0.46,2,,,,40.293877,312.20505,88.96283,39.474854,,,0.7849653,0.021359399,0.7849653,0.0,0.15820329,0.035472054,0,52,11,0.18026406,150.89107,115.92385,121.85724,154.14812,101.83005,164.56714,0.015125596,-0.0016734517,0.17961983,46.81668,2,1,0.18026406,0,2.0,1.7221622,0.17124443,0.13820672,3.7568424,0.029915512,-0.36022374,0.93238616,152.20985,99.62768,164.40002,45.582012,0.19051322,1.6484739,0.1734889,98,1.9451448,1.8549814,0.17721583,153,0.3855268,1.7221622,0.17124443,198,0.3217551,0.49854347,0.3632747,0.49854347,0.0,0.13818184,150.84625,116.0474,121.899994,0,52,11,0.18026406,150.89107,115.92385,121.85724,154.14812,101.83005,164.56714,0.015125596,-0.0016734517,0.17961983,46.81668,2,1,0.18026406,0,1,0,1,0,True,True,0.28620392084121704,0.020211301743984222,0.010431434959173203,0.9997413158416748,0.020215408876538277,0.010420368984341621,0.9997413158416748,0.020214760676026344,0.010422943159937859,0.9997413158416748,0.020215408876538277,0.010420368984341621,0.9997413158416748,0.3791166047248915,0.06676493629444781,0.07176924398120793,0.06676493629444781,0.024612858823050043,0.0008035372527007472,0.0014741861335882311,0.0008035372527007472,29.63063814443504,-0.050035644,-0.00029700276,0.0010657894,0.00035086242,4.67837888817725,0.000611656,0.8346207703916456,0.5876926749702165,-4.722516e-05,0.00024732843,3.4560326e-05,0.07495412958517689,0.00013207133,0.023809321570349297,-0.009019628,-0.044815063,0.123550415,0.042755127,0.3123516684304437,0.1382067,0.000670648880887484,0.10593986511230469,-0.0071258545,0.028671265,0.004211426,0.0050043076867601205,0.029842174
1,12,6,1,2,,-1,2,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,2,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,6,1,2,0.45519197,2,1,,0,-153.42609,-29.781218,59.9732,-153.58461,-30.72214,60.947823,-0.116210885,-0.6898571,0.7145573,1.3639462,0.057288162,,0.06952311,,2,,,,22.058126,236.90883,125.24702,31.722403,,,,,,,,,0,52,11,4.1399055,-152.59302,-30.570293,57.023174,-154.55154,-31.243416,130.81685,-0.062351763,-0.037457343,4.139266,75.20138,2,1,4.1399055,0,2.0,1.9003308,0.0034769839,2.9945555,2.549216,-0.1162152,-0.6898546,0.71455866,-153.49844,-30.864267,60.824615,1.3639424,0.4271399,,0.0034370765,4,1.2492073,,0.0038572631,5,0.31423122,1.9003308,0.0034769839,5,0.41983956,,,,,,-153.33994,-29.923346,59.85,0,52,11,4.1399055,-152.59302,-30.570293,57.023174,-154.55154,-31.243416,130.81685,-0.062351763,-0.037457343,4.139266,75.20138,2,1,4.1399055,0,2,0,1,0,True,True,0.12018995732069016,-0.007173479534685612,-0.0027055039536207914,0.9999706149101257,-0.007107765879482031,-0.0027647046372294426,0.9999709725379944,-0.007181188091635704,-0.002692623296752572,0.9999706149101257,-0.007107765879482031,-0.0027647046372294426,0.9999709725379944,0.7709658520329908,0.010132016737766744,0.7709795986886312,0.010132016737766744,0.002066678686649261,0.0004249934335305259,0.0714420574352038,0.0004249934335305259,3.8628485138719637,-0.9991601,0.0048948354,-0.021162631,0.049573254,75.09204287624615,0.018067438,167.10155592691612,-0.9709679463231502,0.0054594167,-0.025811851,0.051733833,75.09339963038467,0.019097788,0.001641685253118735,-4.1364284,-0.7469177,0.64694786,2.8268242,0.7608338352952241,2.9945555,0.07101706400167328,-4.019715495407581,-0.83306885,0.78907585,2.9500275,0.7608475819508644,3.165329
1,12,6,1,2,0.30506334,2,0,,0,-152.5015,-30.431469,57.207394,-168.01895,-43.99409,286.89996,-0.024856571,-0.036420826,0.9990274,412.6621,1.0343829,0.94,1.0660931,1.42,2,,,,39.246563,321.01343,166.97066,56.79729,,,0.86406684,0.073425256,0.86406684,0.0,0.04856113,0.013946747,0,52,11,4.1399055,-152.59302,-30.570293,57.023174,-154.55154,-31.243416,130.81685,-0.062351763,-0.037457343,4.139266,75.20138,2,1,4.1399055,0,2.0,3.905607,3.8008687,0.20305751,24.112257,-0.016141891,-0.030186998,0.99941397,-155.08855,-35.41574,214.73984,157.63222,0.15315406,3.2852368,3.8517187,1764,0.6334937,2.9081645,3.8478625,1561,0.57050526,3.905607,3.8008687,2566,0.3001759,0.52000815,0.52000815,0.1547507,11.0,0.32524118,-152.54407,-30.657299,57.199997,0,52,11,4.1399055,-152.59302,-30.570293,57.023174,-154.55154,-31.243416,130.81685,-0.062351763,-0.037457343,4.139266,75.20138,2,1,4.1399055,0,2,0,1,0,True,True,1.0397652387619019,-0.007103225216269493,-0.002772528911009431,0.9999709725379944,-0.007107765879482031,-0.0027647046372294426,0.9999709725379944,-0.007099371403455734,-0.0027521043084561825,0.9999710321426392,-0.007107765879482031,-0.0027647046372294426,0.9999709725379944,0.028870841862581844,0.010132016737766744,0.03807823661659254,0.010132016737766744,0.0031681210624147126,0.0004249934335305259,0.0015076097954312996,0.0004249934335305259,6.4545176759470015,-0.08189479,-0.00032078923,0.0028460838,0.0031008914,1.8494664596206967,0.0012251331,2.5473719744496073,-0.7488432403506515,-0.0005997798,-0.004541156,0.003230605,2.758209012294386,0.0014972793,0.0027431276288841866,-0.3390367,0.048950195,-0.087005615,0.17682266,0.0187388251248151,0.20305751,0.0010826163619007737,-3.1001402139663696,0.09152222,0.13882446,0.18421936,0.027946219878825798,0.2481639
1,12,7,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,7,1,1,0.38875583,1,0,,0,130.6007,-50.899426,451.10114,142.04614,-55.130623,504.0915,0.057220757,0.01934443,0.99817413,61.551243,0.25340918,0.19,0.28776315,0.45,2,,,,36.23692,123.12171,66.20373,36.721928,,,0.71730095,0.014168293,0.71730095,0.0,0.16085678,0.10767399,0,52,11,0.4415934,130.65446,-50.9084,451.0295,124.25248,-53.7763,500.9869,0.021086372,0.0060994206,0.44104722,56.54019,2,1,0.4415934,0,2.0,1.9572102,0.27904677,0.08199376,5.7219872,0.04466161,-0.030346025,0.99854124,132.793,-52.402184,499.79633,48.76746,0.1186191,1.7996731,0.27732617,184,0.6342626,1.8248004,0.26073042,177,0.57082945,1.9572102,0.27904677,328,0.30043826,0.8664962,0.8664962,0.0646043,11.0,0.0688995,130.61496,-50.922283,451.1,0,52,11,0.4415934,130.65446,-50.9084,451.0295,124.25248,-53.7763,500.9869,0.021086372,0.0060994206,0.44104722,56.54019,2,1,0.4415934,0,1,0,1,0,True,False,0.2174021452665329,0.017865557223558426,-0.004446180071681738,0.9998304843902588,0.017869116738438606,-0.004444995429366827,0.9998304843902588,0.01786430925130844,-0.00444418378174305,0.9998304843902588,0.017869116738438606,-0.004444995429366827,0.9998304843902588,0.03728958575099179,0.035036905576107565,0.0460209506725988,0.035036905576107565,0.0003880182240693325,0.0005420933351163047,0.00046044206915588917,0.0005420933351163047,-0.2842224780607491,-0.36809117,-0.00030236246,0.0002726796,0.00015629931,0.0642944956994255,0.00017359646,-0.1506221542880572,-0.5076870690544154,-0.00041155863,-0.00017631633,0.00015880281,0.31349929212874034,0.00019057188,-0.00015407511104697223,-0.16254663,-0.039505005,-0.013881683,0.070495605,0.002252680174884225,0.08199376,-8.165126596041555e-05,-0.22419126331806183,-0.053771973,0.008975983,0.071624756,0.010984045096491236,0.09001166
1,12,8,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,8,1,1,0.29861596,1,0,,0,57.903507,95.23173,11.910795,53.279274,90.051216,208.91093,0.012691496,0.09599303,0.9953011,287.5428,0.75148535,0.69,0.78848135,1.15,2,,,,43.1691,409.9942,182.1479,54.1604,,,0.8379683,0.10555386,0.8379683,0.0,0.05248008,0.00399776,0,52,11,1.7302591,57.968067,95.39633,11.94418,57.266556,97.49799,61.45516,0.022892881,0.029979821,1.7298478,50.212135,2,1,1.7302591,0,2.0,2.9943035,1.517316,0.21114619,11.038363,0.0053141117,0.02871518,0.99957335,58.648815,99.20994,149.49977,137.45842,0.1544628,2.8348472,1.4994334,959,0.5718046,4.9526386,1.5120701,832,0.6316872,2.9943035,1.517316,1468,0.30012804,0.60952264,0.60952264,0.22939722,11.0,0.1610801,57.918346,95.262794,12.099995,0,52,11,1.7302591,57.968067,95.39633,11.94418,57.266556,97.49799,61.45516,0.022892881,0.029979821,1.7298478,50.212135,2,1,1.7302591,0,1,0,1,0,True,True,0.7588767409324646,0.011978092603385448,0.00864979438483715,0.9998908638954163,0.011982773430645466,0.00866204034537077,0.9998906850814819,0.01197695080190897,0.008647122420370579,0.999890923500061,0.011982773430645466,0.00866204034537077,0.9998906850814819,0.021144853132479526,0.008759488727767188,0.0874968391889887,0.008759488727767188,0.0006783992806948234,0.0001327604293835117,0.005809730288803095,0.0001327604293835117,4.109950938280694,-0.123070054,-0.0008577268,-0.0013998158,0.0130452765,1.4139369076931723,0.0018807846,42.76100857598341,-0.5614086016949299,-0.0011137156,-0.0017254772,-0.0027950285,8.988806642518716,0.0016027816,0.0005456388513113117,-0.21294308,-0.049720764,-0.13353729,0.15581512,0.012385364404712338,0.2111462,0.005676969859419584,-0.9713823199272156,-0.06455994,-0.16460419,-0.033384323,0.07873735046122152,0.1799362
1,12,9,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,9,1,1,0.37938362,1,0,,0,1.9511874,16.930202,436.77756,3.8889525,31.670938,500.45184,-0.001321,0.19258432,0.9812796,75.61721,0.28564817,0.21,0.32143265,0.52,2,,,,18.688412,193.22685,95.543236,24.048336,,,0.7255219,0.019477116,0.7255219,0.0,0.14297822,0.11202277,0,52,11,0.3207476,2.041582,17.35086,436.70932,5.7372584,25.966398,474.91013,-0.0072887456,0.013791348,0.32036766,40.14664,2,1,0.3207476,0,2.0,2.3782773,0.22342557,0.06541889,3.8078673,0.107772596,0.18487868,0.9768342,8.307911,28.168213,494.0155,58.674725,0.14320493,2.782631,0.22318032,186,0.46258694,1.5791996,0.223337,129,0.9137776,2.3782773,0.22342557,251,0.30711457,0.54266554,0.54266554,0.29271284,11.0,0.16462162,1.9843837,17.320507,436.7,0,52,11,0.3207476,2.041582,17.35086,436.70932,5.7372584,25.966398,474.91013,-0.0072887456,0.013791348,0.32036766,40.14664,2,1,0.3207476,0,1,0,1,0,True,False,0.23508231341838837,0.006643753498792648,0.0015144320204854012,0.9999767541885376,0.006648749578744173,0.0015170847764238715,0.9999767541885376,0.006640806794166565,0.001480295555666089,0.9999768733978271,0.006648749578744173,0.0015170847764238715,0.9999767541885376,0.21106905953414604,0.05084551814158805,0.19247810577342858,0.05084551814158805,0.009953642059532152,0.000829218130176841,0.008709287515306871,0.000829218130176841,11.003647408685353,-0.3034225,-0.028016705,-0.0017493971,-2.1313632e-05,3.1511831769791017,0.0001496799,9.503011449411396,-0.2670800865672152,-0.044276807,-0.02424422,0.00015625337,2.785547139817522,0.0009967504,0.009124423929355311,-0.09732205,-0.057198405,-0.030353546,-0.009307861,0.16022354139255798,0.06541889,0.00788006938513003,-0.08566530048847198,-0.090394735,-0.4206581,0.068237305,0.14163258763184053,0.43563837
1,12,10,1,2,,-1,2,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,2,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,10,1,2,0.46263823,2,1,,0,-164.3739,117.81688,370.6725,-164.39038,118.23122,371.22186,-0.023925783,0.60197455,0.7981568,0.688304,0.046748355,,0.057271324,,2,,,,22.283403,226.17572,128.79785,35.232613,,,,,,,,,0,52,11,0.63760525,-164.86404,117.954346,367.43008,-166.66527,120.81429,410.136,-0.0130220335,0.0038797338,0.6374603,45.327343,2,1,0.63760525,0,2.0,2.2909565,0.002646186,3.2573514,3.844534,-0.02391942,0.6019583,0.7981694,-164.40004,118.26065,371.19937,0.6882982,0.24023983,,0.0027193273,3,0.32594672,,,0,2.4544601,2.2909565,0.002646186,3,0.37586007,,,,,,-164.38358,117.84632,370.65,0,52,11,0.63760525,-164.86404,117.954346,367.43008,-166.66527,120.81429,410.136,-0.0130220335,0.0038797338,0.6374603,45.327343,2,1,0.63760525,0,2,0,1,0,True,True,0.11553830653429031,-0.00794817041605711,0.010363195091485977,0.9999147057533264,-0.007992682047188282,0.010375629179179668,0.999914288520813,-0.007947304286062717,0.010360585525631905,0.9999147057533264,-0.007992682047188282,0.010375629179179668,0.999914288520813,0.6359134766365413,0.013151115090789024,0.6359367133241234,0.013151115090789024,0.0010700804078837035,0.00011027499359308476,0.04672548239367465,0.00011027499359308476,8.703744910947854,-0.9958498,-0.0029143333,-0.00091581704,0.008763326,47.3543389474199,0.0077622402,422.71784274222586,-0.8187933575582713,-0.0029730122,-0.0011654206,0.008824539,47.35610584607615,0.007821261,0.0009598054142906187,-0.63495904,0.48046875,-0.1080246,3.2199097,0.6227623615457523,3.2573512,0.046615207400081564,-0.5220669433474541,0.49014282,-0.13746643,3.2424011,0.6227855982333343,3.2821186
1,12,10,1,2,0.28806004,2,0,,0,-164.78731,118.00717,367.40082,-171.38022,109.10054,504.18793,-0.018829174,-0.041686635,0.99895334,170.93044,0.49471548,0.45,0.5341898,0.87,2,,,,25.169847,305.9737,135.00339,37.445065,,,0.9132818,0.03507715,0.9132818,0.0,0.041974854,0.009666189,0,52,11,0.63760525,-164.86404,117.954346,367.43008,-166.66527,120.81429,410.136,-0.0130220335,0.0038797338,0.6374603,45.327343,2,1,0.63760525,0,2.0,1.937889,0.60349923,0.059721418,5.729406,-0.046750586,0.0059049297,0.9988892,-169.7369,118.574646,472.61664,105.33365,0.09379271,2.6150718,0.60650116,382,0.59457934,2.713624,0.5966588,368,0.6068811,1.937889,0.60349923,627,0.30033362,0.9478153,0.9478153,0.017350681,11.0,0.034833997,-164.81248,117.95266,367.4,0,52,11,0.63760525,-164.86404,117.954346,367.43008,-166.66527,120.81429,410.136,-0.0130220335,0.0038797338,0.6374603,45.327343,2,1,0.63760525,0,2,0,1,0,True,False,0.462237685918808,-0.00798816792666912,0.010375507175922394,0.999914288520813,-0.007992682047188282,0.010375629179179668,0.999914288520813,-0.007985953241586685,0.010380302555859089,0.999914288520813,-0.007992682047188282,0.010375629179179668,0.999914288520813,0.03903357889689243,0.013151115090789024,0.05319810478652144,0.013151115090789024,0.0009195036723695496,0.00011027499359308476,0.00130815037929567,0.00011027499359308476,7.3382790822235044,-0.053490803,-0.0003127392,-1.4294481e-05,-8.189403e-05,1.9680813092595741,0.00014231564,10.862620315560852,-0.27504096617062285,-0.0004654529,0.00044785062,-7.96515e-05,3.045140234821695,0.00023269984,0.0008092286787764649,-0.034106016,0.05155945,-0.0016860962,-0.030090332,0.025882463806103404,0.059721418,0.0011978753857025853,-0.1753675639629364,0.07673645,0.052825928,-0.029266357,0.04004698969573242,0.0976503
1,16,1,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,0,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,1,1,1,0.7538362,1,0,,0,-131.98627,79.8758,500.5755,-131.87552,80.3885,508.81546,0.013260053,0.06281359,0.99793726,8.2566395,0.10345258,,0.123724215,,1,,,,0.0,0.0,0.0,0.0,,,,,,,,,0,52,11,1.429801,-132.05959,80.01499,499.86526,-131.93605,80.2823,509.4,0.018645473,0.028562658,1.4293939,9.539449,2,0,1.429801,0,1.0,2.0494623,0.022306643,0.7274505,2.7463129,0.013286116,0.062066656,0.9979836,-131.87836,80.37993,508.68152,8.122396,0.0010435117,1.6115974,0.021488022,16,0.5427476,2.0494623,0.022306643,18,0.6737932,,,0,0.30060616,,,,,,-131.98627,79.8758,500.5755,0,52,11,1.429801,-132.05959,80.01499,499.86526,-131.93605,80.2823,509.4,0.018645473,0.028562658,1.4293939,9.539449,2,0,1.429801,0,0,1,1,0,False,False,,-0.005041846074163914,0.006945118308067322,0.9999631643295288,-0.0050485325045883656,0.00695764971897006,0.9999630451202393,-0.005041846074163914,0.006945118308067322,0.9999631643295288,-0.0050485325045883656,0.00695764971897006,0.9999630451202393,0.05813055992041985,0.022289288362239364,0.05883190531531193,0.022289288362239364,7.53777617396323e-05,0.00071034282524366,,0.00071034282524366,-0.893885376101636,-0.9843987,-0.0005551924,-0.0017395575,0.0014208541,1.6080043012454246,0.0013904653,,,-0.0005551924,-0.0017395575,0.0014208541,1.6394698816396485,0.0013904653,-0.0006349650635040277,-1.4074943,0.07331848,-0.13919067,0.7102356,0.03584127155818048,0.7274505,,,0.07331848,-0.13919067,0.7102356,0.036542616953072565,0.7274505
1,16,2,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,2,1,1,0.35364786,1,0,,0,-163.53146,160.74394,84.18113,-172.28467,168.954,208.25333,0.06855726,0.0083007235,0.9976127,152.4191,0.45445803,0.4,0.49380833,0.8,2,,,,22.614754,267.5699,152.52419,33.212776,,,0.8491479,0.03014605,0.8491479,0.0,0.10571243,0.014993608,0,52,11,0.3197927,-163.55507,160.5123,84.135345,-164.5655,161.27104,104.270294,-0.008199395,-0.0017790896,0.31968218,20.527853,2,1,0.3197927,0,2.0,2.7119126,0.29858583,0.09659165,3.1532156,-0.063048005,0.09245752,0.99371856,-169.47264,169.31615,178.29768,94.69249,0.05917679,2.3724952,0.28400508,183,0.5199939,2.4534433,0.28880474,184,0.71978915,2.7119126,0.29858583,299,0.30189633,0.58028436,0.58028436,0.17193629,11.0,0.24777938,-163.50247,160.56111,84.200005,0,52,11,0.3197927,-163.55507,160.5123,84.135345,-164.5655,161.27104,104.270294,-0.008199395,-0.0017790896,0.31968218,20.527853,2,1,0.3197927,0,1,0,1,0,True,True,0.4665788412094116,-0.00807366892695427,0.014483591541647911,0.9998624920845032,-0.00807846151292324,0.014479273930191994,0.999862551689148,-0.00807629618793726,0.014500105753540993,0.9998622536659241,-0.00807846151292324,0.014479273930191994,0.999862551689148,0.09563890266291938,0.026646504694962207,0.07693494070951203,0.026646504694962207,0.00273110480041679,0.00022706438888345345,0.002761673210015794,0.00022706438888345345,11.027886952447654,-0.066314384,-0.00032158615,0.0003041067,0.0007685131,2.5891725296714387,0.00039567734,11.162511363388173,0.45900409507065026,-0.0001443266,0.0014431522,0.0005441708,1.8872432459803015,0.0009720817,0.0025040404115333364,-0.021206856,0.052597046,0.048812866,0.06465912,0.06899239796795717,0.09659165,0.0025346088211323403,0.1467861533164978,0.023605347,0.23164368,0.045783997,0.05028843601454982,0.23730187
1,16,4,1,1,,-1,1,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,1,0,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,4,1,1,0.46493107,1,0,,0,-0.37005144,88.22187,457.40936,-1.3723663,76.08102,485.32056,-0.053272218,-0.2048466,0.9773434,34.826164,0.18817951,0.13,0.21810043,0.34,2,,,,11.895554,271.5707,73.558784,16.940231,,,0.8946887,0.0035224822,0.8946887,0.0,0.05148988,0.050298907,0,52,11,0.16327843,-0.4831432,87.251114,437.243,1.170101,86.56756,474.7429,0.013307861,0.0057656495,0.16263223,38.161354,2,0,0.16327843,0,2.0,1.8826203,0.06361533,0.0,2.8382678,0.07087646,-0.25835758,0.9634457,1.1251707,82.37071,478.99414,22.413435,0.15792705,2.4063916,0.060536113,61,1.162887,1.5545176,0.06562325,48,0.42525017,1.8826203,0.06361533,92,0.31138235,0.47108898,0.47108898,0.40574905,11.0,0.12316197,-0.46341413,88.16139,457.40002,0,52,11,0.16327843,-0.4831432,87.251114,437.243,1.170101,86.56756,474.7429,0.013307861,0.0057656495,0.16263223,38.161354,2,0,0.16327843,0,1,0,1,0,True,True,0.21581292152404785,0.006417938508093357,0.0076943254098296165,0.9999498128890991,0.006427527405321598,0.007628304418176413,0.9999502301216125,0.006426081992685795,0.0076995971612632275,0.9999496936798096,0.006427527405321598,0.007628304418176413,0.9999502301216125,0.2770574275536494,0.08013455486286444,0.2223828925517006,0.08013455486286444,0.004883164744989637,0.0010485000977359933,0.010672844787147006,0.0010485000977359933,3.657285922560965,-0.61038744,-0.040834844,0.010432856,0.04610025,2.4574027150682034,0.04525501,9.179154785195234,0.3217478916132706,-0.23407504,0.011126007,0.04612161,1.7751185856372202,0.04528294,0.003834664647253644,-0.0996631,0.019729078,0.9102783,20.157013,0.19692287269078498,20.177567,0.009624344689411013,0.05253449082374573,0.11309177,0.97075653,20.166351,0.14224833768883616,20.19002
1,16,5,1,2,,-1,2,,4294967295,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,63,63,-2147483648,,,,,,,,,,,,-2147483648,0,,-2147483648,0,2,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
